r_left,r_right,b_left,b_right,u_left,u_right,lower_bound_F,upper_bound_F
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.375,0.4375,"[-4.4056176632215393596, -4.4056176632215393596]","[-0.99723279273021014912, -0.99723279273021014912]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.375,0.4375,"[-3.9241165524553607291, -3.9241165524553607291]","[-0.36492574299504582092, -0.36492574299504582092]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.4375,0.5,"[-4.4395275484954286327, -4.4395275484954286327]","[-1.0229842226218732737, -1.0229842226218732737]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.4375,0.5,"[-3.9483394675269649632, -3.9483394675269649632]","[-0.38239079435171546839, -0.38239079435171546839]"
0.674591875,0.6823396875,0.59852153159104722271728515625,0.6988911486932854170379638671875,0.5,0.625,"[-7.3937064295718286644, -7.3937064295718286644]","[-2.4346256062973425927, -2.4346256062973425927]"
0.674591875,0.6823396875,0.6988911486932854170379638671875,0.799260765795523611358642578125,0.5,0.625,"[-7.0532624790757889599, -7.0532624790757889599]","[-1.5431110588281111706, -1.5431110588281111706]"
0.674591875,0.6823396875,0.59852153159104722271728515625,0.6988911486932854170379638671875,0.625,0.75,"[-7.5740597755813627856, -7.5740597755813627856]","[-2.5836981458089782748, -2.5836981458089782748]"
0.674591875,0.6823396875,0.6988911486932854170379638671875,0.799260765795523611358642578125,0.625,0.75,"[-7.2127730659841340355, -7.2127730659841340355]","[-1.6739244441900080762, -1.6739244441900080762]"
0.674591875,0.6823396875,0.799260765795523611358642578125,0.8996303828977618056793212890625,0.5,0.625,"[-6.5170855575794472969, -6.5170855575794472969]","[-0.45734367795418989777, -0.45734367795418989777]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.5,0.5625,"[-4.4828326221326744161, -4.4828326221326744161]","[-1.0571838668981581311, -1.0571838668981581311]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.5,0.5625,"[-3.9831193945489089536, -3.9831193945489089536]","[-0.40917486176133394116, -0.40917486176133394116]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.5625,0.625,"[-4.5343283935860387857, -4.5343283935860387857]","[-1.098898281748288186, -1.098898281748288186]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.5625,0.625,"[-4.0270402338058897129, -4.0270402338058897129]","[-0.44421015727920959426, -0.44421015727920959426]"
0.674591875,0.6823396875,0.799260765795523611358642578125,0.8996303828977618056793212890625,0.625,0.75,"[-6.6534702376008496572, -6.6534702376008496572]","[-0.56876014674525998682, -0.56876014674525998682]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.625,0.6875,"[-4.5930683411318913301, -4.5930683411318913301]","[-1.1473710831442300861, -1.1473710831442300861]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.625,0.6875,"[-4.0790004153495562633, -4.0790004153495562633]","[-0.48663738097963488149, -0.48663738097963488149]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.6875,0.75,"[-4.6582924864823649358, -4.6582924864823649358]","[-1.2019791959021663974, -1.2019791959021663974]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.6875,0.75,"[-4.1381228152184679203, -4.1381228152184679203]","[-0.53575277599833392994, -0.53575277599833392994]"
0.674591875,0.6823396875,0.59852153159104722271728515625,0.6988911486932854170379638671875,0.75,0.875,"[-7.7690311647369032499, -7.7690311647369032499]","[-2.7473871337734765419, -2.7473871337734765419]"
0.674591875,0.6823396875,0.6988911486932854170379638671875,0.799260765795523611358642578125,0.75,0.875,"[-7.390405521246401932, -7.390405521246401932]","[-1.8220144961018125418, -1.8220144961018125418]"
0.674591875,0.6823396875,0.59852153159104722271728515625,0.799260765795523611358642578125,0.875,1,"[-9.8469511724673317588, -9.8469511724673317588]","[-0.13797233716313203611, -0.13797233716313203611]"
0.674591875,0.6823396875,0.799260765795523611358642578125,0.8996303828977618056793212890625,0.75,0.875,"[-6.8121108736507380854, -6.8121108736507380854]","[-0.70045983869076999806, -0.70045983869076999806]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.75,0.8125,"[-4.7293796189689931708, -4.7293796189689931708]","[-1.2622021414727069288, -1.2622021414727069288]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.75,0.8125,"[-4.203695443044169977, -4.203695443044169977]","[-0.59097136699192398535, -0.59097136699192398535]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.8125,0.875,"[-4.8058142401821992706, -4.8058142401821992706]","[-1.3275999029395901818, -1.3275999029395901818]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.8125,0.875,"[-4.2751309413841571683, -4.2751309413841571683]","[-0.65180071148841045581, -0.65180071148841045581]"
0.674591875,0.6823396875,0.799260765795523611358642578125,0.8996303828977618056793212890625,0.875,1,"[-6.9891691029696030313, -6.9891691029696030313]","[-0.84962507186877311849, -0.84962507186877311849]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.875,0.9375,"[-4.8871630324049899485, -4.8871630324049899485]","[-1.3977966061509239371, -1.3977966061509239371]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.875,0.9375,"[-4.3519380736478385785, -4.3519380736478385785]","[-0.71782170360633068551, -0.71782170360633068551]"
0.674591875,0.6823396875,0.8996303828977618056793212890625,0.94981519144888090283966064453125,0.9375,1,"[-4.9730576938248116647, -4.9730576938248116647]","[-1.4724682494103487063, -1.4724682494103487063]"
0.674591875,0.6823396875,0.94981519144888090283966064453125,1,0.9375,1,"[-4.4337011243830470875, -4.4337011243830470875]","[-0.78867424128044072429, -0.78867424128044072429]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0,0.125,"[-7.0718797809605202787, -7.0718797809605202787]","[-2.1355184490609859793, -2.1355184490609859793]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0,0.125,"[-6.9077015811205981777, -6.9077015811205981777]","[-1.3395232175796121243, -1.3395232175796121243]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.125,0.25,"[-7.1289533732750509643, -7.1289533732750509643]","[-2.1781916551863469422, -2.1781916551863469422]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.125,0.25,"[-6.9044231954437478294, -6.9044231954437478294]","[-1.3416483425728078505, -1.3416483425728078505]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0,0.125,"[-6.5734486861851770811, -6.5734486861851770811]","[-0.3526327152043093327, -0.3526327152043093327]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0,0.0625,"[-4.6922533855414894077, -4.6922533855414894077]","[-1.16515148308569505, -1.16515148308569505]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0,0.0625,"[-4.3248801772083407258, -4.3248801772083407258]","[-0.59851300268769003221, -0.59851300268769003221]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.0625,0.125,"[-4.5928838338682975717, -4.5928838338682975717]","[-1.0902698494562674814, -1.0902698494562674814]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.0625,0.125,"[-4.1865193928036301685, -4.1865193928036301685]","[-0.50038499140444991919, -0.50038499140444991919]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.125,0.25,"[-6.4911530789738680625, -6.4911530789738680625]","[-0.30802639894046407454, -0.30802639894046407454]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.125,0.1875,"[-4.5336971477324805591, -4.5336971477324805591]","[-1.0410741791507451826, -1.0410741791507451826]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.125,0.1875,"[-4.1005824889246955678, -4.1005824889246955678]","[-0.43285765705105688772, -0.43285765705105688772]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.1875,0.25,"[-4.5018316385275394254, -4.5018316385275394254]","[-1.0115028929175349237, -1.0115028929175349237]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.1875,0.25,"[-4.0483895045431825821, -4.0483895045431825821]","[-0.38817507841382109524, -0.38817507841382109524]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.25,0.375,"[-7.2312362879353546674, -7.2312362879353546674]","[-2.2546750838762763536, -2.2546750838762763536]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.25,0.375,"[-6.9641407222228242091, -6.9641407222228242091]","[-1.3858247237165113308, -1.3858247237165113308]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.375,0.5,"[-7.3633619111342909491, -7.3633619111342909491]","[-2.3565303882095500754, -2.3565303882095500754]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.375,0.5,"[-7.0634769322458392793, -7.0634769322458392793]","[-1.4610168880583327411, -1.4610168880583327411]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.25,0.375,"[-6.4994047096911593542, -6.4994047096911593542]","[-0.31609987840982384233, -0.31609987840982384233]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.25,0.3125,"[-4.4902184454615703402, -4.4902184454615703402]","[-0.99762757622423003934, -0.99762757622423003934]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.25,0.3125,"[-4.0204178055962227489, -4.0204178055962227489]","[-0.3614744473661075097, -0.3614744473661075097]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.3125,0.375,"[-4.4944719091530824784, -4.4944719091530824784]","[-0.99672763478787140823, -0.99672763478787140823]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.3125,0.375,"[-4.0110220943716203834, -4.0110220943716203834]","[-0.34946551585245216875, -0.34946551585245216875]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.375,0.5,"[-6.5606786533072583012, -6.5606786533072583012]","[-0.36211865805145876385, -0.36211865805145876385]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.375,0.4375,"[-4.5116460857235072268, -4.5116460857235072268]","[-1.0068253510660494232, -1.0068253510660494232]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.375,0.4375,"[-4.0165250722082834756, -4.0165250722082834756]","[-0.34979744844565757722, -0.34979744844565757722]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.4375,0.5,"[-4.539647319962279326, -4.539647319962279326]","[-1.026428811999413826, -1.026428811999413826]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.4375,0.5,"[-4.0343707767714729329, -4.0343707767714729329]","[-0.36072039863377142188, -0.36072039863377142188]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.5,0.625,"[-7.5173723634945055494, -7.5173723634945055494]","[-2.4785364990609339841, -2.4785364990609339841]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.5,0.625,"[-7.1910933661972862296, -7.1910933661972862296]","[-1.5605601623237401743, -1.5605601623237401743]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.625,0.75,"[-7.6885049083776042522, -7.6885049083776042522]","[-2.6171944289306141584, -2.6171944289306141584]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.625,0.75,"[-7.3404545633281337302, -7.3404545633281337302]","[-1.680060534054910848, -1.680060534054910848]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.5,0.625,"[-6.6584271667839374231, -6.6584271667839374231]","[-0.43747323607638349818, -0.43747323607638349818]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.5,0.5625,"[-4.5769235479041707748, -4.5769235479041707748]","[-1.0543792168694221534, -1.0543792168694221534]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.5,0.5625,"[-4.0626960914140273218, -4.0626960914140273218]","[-0.3808896003973933353, -0.3808896003973933353]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.5625,0.625,"[-4.6222858548417899982, -4.6222858548417899982]","[-1.0897549772959937986, -1.0897549772959937986]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.5625,0.625,"[-4.1000925706778819091, -4.1000925706778819091]","[-0.40924479341556846412, -0.40924479341556846412]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.625,0.75,"[-6.7835859844398385121, -6.7835859844398385121]","[-0.536609830614520944, -0.536609830614520944]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.625,0.6875,"[-4.6747993260770446255, -4.6747993260770446255]","[-1.1318087256997853007, -1.1318087256997853007]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.625,0.6875,"[-4.1454643961782142725, -4.1454643961782142725]","[-0.44493231220383350211, -0.44493231220383350211]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.6875,0.75,"[-4.7337128676415094475, -4.7337128676415094475]","[-1.1799243878040936995, -1.1799243878040936995]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.6875,0.75,"[-4.1979388753588562366, -4.1979388753588562366]","[-0.48725270654029756434, -0.48725270654029756434]"
0.6823396875,0.6900875,0.58331080408303515625,0.6874831030622763671875,0.75,0.875,"[-7.8736385485490991698, -7.8736385485490991698]","[-2.7700239217111866097, -2.7700239217111866097]"
0.6823396875,0.6900875,0.6874831030622763671875,0.791655402041517578125,0.75,0.875,"[-7.5073819787251849789, -7.5073819787251849789]","[-1.8164397599426298502, -1.8164397599426298502]"
0.6823396875,0.6900875,0.58331080408303515625,0.791655402041517578125,0.875,1,"[-10.001874991386998204, -10.001874991386998204]","[-0.069692627738218132505, -0.069692627738218132505]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.75,0.875,"[-6.930543155222656182, -6.930543155222656182]","[-0.65569747253314270008, -0.65569747253314270008]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.75,0.8125,"[-4.7984122165656106773, -4.7984122165656106773]","[-1.2335870129448995858, -1.2335870129448995858]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.75,0.8125,"[-4.2568074978023897614, -4.2568074978023897614]","[-0.5356243463937614413, -0.5356243463937614413]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.8125,0.875,"[-4.8683874020390138782, -4.8683874020390138782]","[-1.2923610082021543821, -1.2923610082021543821]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.8125,0.875,"[-4.3214856780886012899, -4.3214856780886012899]","[-0.5895574191388005536, -0.5895574191388005536]"
0.6823396875,0.6900875,0.791655402041517578125,0.8958277010207587890625,0.875,1,"[-7.0955364461852408198, -7.0955364461852408198]","[-0.79196265658678421939, -0.79196265658678421939]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.875,0.9375,"[-4.943209565041710718, -4.943209565041710718]","[-1.3558740777123798882, -1.3558740777123798882]"
0.6823396875,0.6900875,0.94791385051037939453125,1,0.875,0.9375,"[-4.3914844103485375371, -4.3914844103485375371]","[-0.64863490313800420406, -0.64863490313800420406]"
0.6823396875,0.6900875,0.8958277010207587890625,0.94791385051037939453125,0.9375,1,"[-5.0225140393792297999, -5.0225140393792297999]","[-1.4238051372944273698, -1.4238051372944273698]"
